harvest_id,farmer_id,crop_id,date_id,quantity_ton,selling_price,market
364,587,210,322,677.45,89290.07,online
366,303,53,329,351.49,347753,online
367,1041,29,254,969.76,106445.35,online
373,7,48,407,798.31,240318.35,online
374,767,13,206,341.87,266384.8,online
383,477,194,499,557.31,482600.94,online
391,414,98,362,492.33,48369.76,online
416,265,180,166,955.64,241530.28,online
429,939,175,295,769.42,41393.47,online
437,673,94,726,787.3,364181.03,online
439,332,33,270,957.39,27385.59,online
446,594,23,112,24.75,353717.6,online
448,677,133,557,482.03,40572.51,online
458,328,105,429,103.88,387593.91,online
459,384,25,722,375.87,287738.01,online
474,187,31,456,34.41,3332.47,online
475,741,128,700,490.71,229899.68,online
479,599,195,178,44.56,372062.22,online
486,894,89,606,64.38,304747.94,online
497,176,17,658,579.29,15531.17,online
498,454,135,454,189.09,198330.35,online
501,119,73,397,542579.1985764548,51094.23,online
503,162,163,378,502.78,342360,online
510,465,187,95,283.15,35837,online
516,465,34,65,620.18,398226.81,online
520,701,6,462,556.76,13823.86,online
529,402,206,711,375.62,246475.92,online
533,356,36,668,482.81,90243.73,online
535,675,124,288,865.67,427267.71,online
537,258,86,367,517.69,136523.33,online
538,473,60,524,497.48,160646.35,online
539,669,77,609,847.3,135197.21,online
540,929,119,370,990.72,490250.86,online
542,868,112,8,470.46,328568.65,online
544,14,150,428,431.86,186458.91,online
545,698,30,597,36.01,314083.46,online
546,622,28,292,672.65,254151.55,online
548,950,156,237,525.8,52486.46,online
560,766,101,149,423.17,139632.17,online
564,744,137,57,382.26,175658,online
581,99,188,311,508.61,355617.47,online
587,531,19,428,321.39,20696.51,online
590,416,6,714,967.7,209455,online
596,103,178,8,380.05,206542.49,online
602,378,66,194,70.53,123809.87,online
603,950,147,165,379.27,242656.78,online
606,587,181,421,481.79,355586.1,online
612,842,11,570,844.33,112201,online
613,1026,28,507,661.7,31973,online
638,885,123,280,329.93,79883.83,online
641,308,40,348,369.1,182134.15,online
642,105,175,261,956.86,359443.1,online
643,562,22,687,16.17,256522.09,online
644,330,67,245,241.71,287038.12,online
650,48,107,102,495.88,200568,online
652,204,146,326,958.65,232090.43,online
661,689,87,380,8.14,106334.84,online
662,670,31,511,843.63,461702.36,online
664,1013,12,713,492.21,313026.2,online
666,621,143,511,997.08,31095,online
667,154,38,217,30.35,351865.17,online
670,43,182,719,380.6,493151.83,online
674,818,33,18,381.27,473132.26,online
683,78,134,202,299.26,83746.69,online
690,600,157,181,402.51,235780.02,online
692,982,149,202,653.14,396583.34,online
693,433,70,277,326.26,127482,online
701,1000,4,413,733.88,482029.09,online
705,891,119,300,975.07,484254.32,online
721,953,173,571,811.3,237041.95,online
723,1013,59,661,402.32,186556.46,online
724,679,126,726,523.65,126247.19,online
726,544,192,589,929.6,490688.58,online
743,178,73,483,897.11,242494.42,online
744,1009,1,723,662.2,339130.85,online
749,621,165,714,134.26,156488.78,online
751,176,197,235,63.2,51093.13,online
753,309,122,38,124.83,427229.18,online
764,605,123,528,377.44,17466.77,online
767,707,56,436,994.43,358016.57,online
777,10,118,626,593.65,234932,online
779,956,199,467,178.75,213346.56,online
780,1013,32,702,55.33,483300.22,online
783,83,105,603,550.14,317094.61,online
784,16,156,499,903.26,95328.95,online
788,146,39,608,6.89,62609.39,online
789,366,78,126,766.79,388930.32,online
794,272,153,181,-0.5,404516.04,online
795,1050,20,178,689,347497.92,online
801,161,125,608,207.22,285908.63,online
829,416,25,209,390.02,226412.32,online
836,136,77,540,601.88,360942.07,online
840,465,167,543,893.44,349427.46,online
841,507,187,475,84.09,95357.59,online
842,450,34,224,949.96,386294.17,online
846,191,166,674,302.18,280801.62,online
848,293,94,399,73.08,217874.78,online
850,451,180,127,494.27,255220.56,online
853,1041,138,629,553.15,362646.98,online
866,199,148,234,324.88,23790.77,online
870,295,164,369,29.8,113510,online
878,842,167,19,155.49,47956.56,online
886,980,206,394,709.79,34650.7,online
902,685,82,497,58.69,89632.63,online
908,368,93,420,422.71,149030.07,online
917,157,15,412,704.08,486648.01,online
921,816,37,11,436.25,494869.05,online
923,175,152,442,435.73,282843.53,online
927,878,89,436,347.3,168158.32,online
931,335,27,323,345.69,255522.7,online
932,125,186,25,972.97,133893.51,online
933,798,72,482,511.18,376801.09,online
946,13,175,59,994.75,47148.95,online
951,52,127,67,548.54,377813.18,online
962,258,144,197,709.35,298782.44,online
967,104,73,121,171.9,108573.59,online
968,796,23,681,786.53,15753.34,online
976,681,193,508,190.75,413077.77,online
985,322,173,714,541.64,118331.62,online
988,73,43,268,538.7,181920.33,online
998,51,28,471,712.27,196785.96,online
1001,333,193,533,626.18,69996.09,online
1018,4,23,285,698.2,220123.75,online
1024,207,159,171,983.01,400446.13,online
1026,56,188,203,697261.783415497,257905.03,online
1027,253,102,711,422.65,135122.26,online
1038,525,143,371,490.49,351763.69,online
1039,169,74,4,209.47,376368,online
1045,252,34,195,38.15,94411.52,online
1048,930,70,39,716.95,168376.65,online
1052,411,127,199,322.87,69797.02,online
1077,88,71,492,724.91,269490.38,online
1083,637,148,477,967.17,221693.62,online
1084,381,174,393,209.83,428993,online
1095,915,199,286,135.52,374809.21,online
1102,238,157,527,345.96,141545.63,online
1106,424,162,274,712.74,271152.56,online
1111,168,49,239,781.2,373637.13,online
1115,110,73,421,973.07,90452.74,online
1123,523,177,238,949.79,360823.38,online
1124,73,53,565,199.45,233073.67,online
1127,487,28,406,263.47,349886,online
1129,581,48,579,790.42,265011.57,online
1135,576,145,61,96.43,85108,online
1137,911,175,595,106.73,133715.17,online
1142,31,93,601,601.57,431106,online
1147,850,171,4,619.91,407916.81,online
1158,656,95,520,306.39,250881,online
1167,492,112,42,748.23,218064.29,online
1176,585,10,639,408.58,132632.14,online
1178,723,53,629,954.89,281374.41,online
1189,869,107,352,890.93,132854.55,online
1195,290,166,209,884.66,379118.79,online
1206,168,73,553,557.11,82418.76,online
1214,827,74,460,494.51,1948.72,online
1223,7,114,117,673.72,193476.25,online
1226,425,126,498,466.73,414942.32,online
1228,516,183,694,800.1,344929.72,online
1229,99,83,575,457.38,121090.6,online
1234,148,35,382,113.02,440877.94,online
1236,247,153,44,457.36,196237.76,online
1244,235,192,417,231.09,318399.86,online
1246,108,46,127,224.06,362021.53,online
1248,249,181,87,508.9,309031.47,online
1252,181,161,446,415.22,258918.3,online
1258,738,81,445,992.08,205991.21,online
1265,797,105,66,95.75,325607.17,online
1266,332,106,486,287.69,343158.4,online
1270,378,202,606,1.49,366284.14,online
1276,733,108,42,780.34,131000.84,online
1278,596,120,130,685.97,13691.85,online
1279,439,103,288,891.96,428085,online
1283,58,144,445,528.53,42171.78,online
1286,808,202,607,958.37,338634.21,online
1294,485,95,240,363.64,286555.81,online
1300,916,175,309,79.31,197014.9,online
1301,680,174,225,331.06,342674.07,online
1306,447,117,411,228,256398.72,online
1317,972,165,97,951.84,9379.05,online
1319,365,147,20,921.25,457989.46,online
1326,705,72,438,932.8,477206,online
1334,532,105,342,677.93,338375.92,online
1341,170,103,256,901.69,110251.9,online
1343,76,188,524,917.05,493206.78,online
1347,228,85,111,933.15,59364.02,online
1356,73,189,708,437.16,426534.45,online
1362,528,210,417,816.19,253126.65,online
1366,712,169,170,694.87,295078.23,online
1370,305,144,7,281.24,191171.29,online
1378,417,85,484,151.84,244070.41,online
1393,771,99,359,685.95,346530.72,online
1402,127,188,294,352.98,268694.85,online
1424,260,21,35,817.65,146374.2,online
1427,339,137,408,763.25,19234.23,online
1428,815,165,19,862.42,59025.36,online
1438,832,130,86,608.89,262127.91,online
1442,1045,193,90,808.94,166765.35,online
1445,419,37,319,588.18,232050.18,online
1448,195,63,586,18.58,355735.87,online
1469,775,32,361,118.1,65616.76,online
1471,405,152,308,292.31,287038.9,online
1473,260,177,541,513.72,472155.04,online
1475,544,81,389,441.24,138187.73,online
1504,547,4,296,201.94,310020.83,online
1517,398,131,474,381.69,151331.03,online
1523,53,173,150,778.23,336975.89,online
1551,814,175,77,151.38,93764,online
1552,92,141,617,594.09,367855.85,online
1566,497,191,606,845.4,494140.79,online
1568,768,32,665,49.86,429025,online
1573,38,89,333,690.72,475874.95,online
1582,1014,182,440,52.5,464273.68,online
1585,793,53,518,423.74,353464.79,online
1595,653,129,662,99.42,423854.15,online
1597,64,47,335,932.2,187236.98,online
1599,736,179,482,582.75,114620.88,online
1614,611,94,477,458.51,354976.71,online
1618,267,9,711,995.89,464898.92,online
1628,272,183,1,511.64,385609.21,online
1647,257,79,252,102.14,294286.21,online
1648,824,43,11,941.4,262346.05,online
1651,679,60,60,13.61,53370,online
1653,211,161,19,467.69,256544.13,online
1657,200,24,331,910.79,353719.22,online
1660,878,169,10,447.01,371505.24,online
1661,706,56,297,71.36,442663.29,online
1662,162,120,617,916.84,129249,online
1664,845,130,491,922.97,489878.84,online
1667,185,83,405,739.51,365540.12,online
1670,587,72,489,154.09,176108.35,online
1671,896,208,612,358.77,329529.15,online
1672,276,104,196,626.24,471710.95,online
1685,590,186,154,392.13,304993.38,online
1686,841,104,425,37.92,188306.04,online
1687,75,147,391,491.73,430430.67,online
1690,512,90,619,203.25,52216,online
1691,302,133,477,147.43,498713.7,online
1709,35,119,143,208.64,51998.99,online
1710,566,116,247,165.93,456875.02,online
1715,169,61,274,171.69,16019.47,online
1718,668,177,97,84.27,196105.16,online
1719,605,112,72,266.61,172117.23,online
1728,743,53,448,210.81,226655.86,online
1729,393,168,23,157.02,270888.49,online
1737,143,162,155,455.5,153805.72,online
1741,43,156,183,214.61,412127.61,online
1746,543,144,357,20.47,473805.69,online
1750,773,127,148,257.55,248565,online
1752,276,88,563,836.55,94715.97,online
1759,268,98,117,332.24,95622.82,online
1765,686,43,527,66.22,176805.16,online
1771,961,136,540,495.21,471284.61,online
1773,107,141,635,614.67,229537.73,online
1774,348,164,495,322.35,113232.96,online
1779,277,20,247,37.12,26328.48,online
1782,1021,202,668,158.74,300687.72,online
1784,362,204,655,77.71,237954.98,online
1788,584,65,727,431.63,451567.64,online
1798,503,203,535,595.5,185228.76,online
1804,797,146,335,318.28,402154.6,online
1811,462,188,505,567.12,492963.47,online
1815,437,159,377,902.07,92732.63,online
1821,244,92,333,186.7,479523.16,online
1824,585,24,269,573.55,77141.32,online
1827,648,51,146,507.66,184596,online
1830,965,184,25,887.21,43246.62,online
1832,953,185,438,984.25,10684.93,online
1834,413,72,14,78.39,465539,online
1838,907,119,462,428.72,473247.58,online
1843,573,112,14,128.61,101891.26,online
1844,637,152,621,459.66,38391.69,online
1848,153,62,613,487.65,203446.5,online
1862,365,120,438,539.17,40354.03,online
1874,953,176,672,514.88,13334.59,online
1881,406,127,625,5.38,394534.72,online
1884,898,13,714,276.07,388274.67,online
1888,600,7,243,972.56,367100,online
1890,488,160,421,779.6,450529,online
1891,403,153,54,879.86,38354.75,online
1898,471,148,614,249.69,227132.44,online
1904,965,205,711,350.82,121538.1,online
1905,654,29,407,958.13,344492.03,online
1910,818,73,290,371.92,485965.27,online
1913,97,27,545,806.57,97195,online
1919,1007,115,705,433.83,336613.16,online
1923,672,16,609,574.53,405113890,online
1924,765,139,450,520.05,144524.56,online
1929,1035,78,485,23.36,221285.58,online
1931,556,4,182,81.67,138295.06,online
1934,269,140,63,262.46,125402.35,online
1937,872,33,337,953.03,102257.23,online
1945,1032,123,528,256.37,421415.91,online
1946,452,99,436,765.62,307356.8,online
1951,481,120,21,107.58,44788.8,online
1954,637,86,324,795.39,224988.33,online
1955,679,179,119,1.52,198504.81,online
1965,1031,36,297,448.46,419435.79,online
1966,935,204,27,461.98,202188.34,online
1967,496,178,194,712.03,17742.2,online
1971,172,121,303,956.82,67395.39,online
1972,514,155,49,158.21,292999,online
1975,171,39,336,532.36,242816.57,online
1994,134,38,374,619.76,263194.49,online
2000,999,123,519,971.63,163248.28,online
2005,996,199,675,151.31,119468.44,online
2009,352,167,547,39.02,171152.61,online
2022,792,9,545,24.86,311277.37,online
2023,355,111,437,2,131851.92,online
2027,873,160,497,38.51,377399,online
2028,893,148,111,959.08,260244.46,online
2038,473,189,211,796.07,143529.03,online
2039,1024,11,578,12.4,265950.07,online
2043,468,154,377,334.34,327142.84,online
2054,953,28,653,314.72,432863.57,online
2058,372,202,132,685.82,277779.32,online
2064,635,44,110,40.59,76510.79,online
2073,346,30,664,878.58,91520.67,online
2087,610,56,541,753.62,388053.33,online
2092,990,71,299,815.46,123680.99,online
2104,56,15,684,935.18,182883.59,online
2108,1030,137,73,363.74,7724.81,online
2110,534,51,254,737.81,161408.62,online
2114,977,71,490,149.19,266914.94,online
2117,939,105,450,547.84,375781.82,online
2122,706,155,368,838.55,447799.64,online
2157,40,101,320,914.17,410033.95,online
2159,201,143,693,85.29,106262.15,online
2160,816,158,132,591.19,475283.41,online
2169,21,103,72,712.3,389512.99,online
2177,445,99,597,787.76,287862.58,online
2197,376,64,692,408.95,78033.52,online
2199,615,73,413,878.23,293277.39,online
2213,998,175,726,124.34,260257.77,online
2225,557,106,402,657.91,21304.37,online
2230,885,44,641,757.47,394913.33,online
2236,1047,184,552,25.32,334837.15,online
2261,590,41,28,757.37,216691.76,online
2262,88,6,427,937.81,237898.03,online
2264,613,37,130,718.73,166594.77,online
2265,1046,167,533,392.8,456045.63,online
2267,509,179,33,684.06,380954.64,online
2271,426,137,624,9.42,844.5,online
2280,561,138,718,511.82,442026.46,online
2284,805,187,301,972.76,31597.41,online
2298,230,133,386,954.57,82330.68,online
2309,35,176,713,931.37,452619.9,online
2310,90,195,107,757.3,426192.91,online
2322,330,134,632,441.37,454856.1,online
2337,1010,61,269,157.43,187180.41,online
2341,899,166,61,28.97,423495.66,online
2358,421,16,544,756.7,120942.83,online
2359,1037,200,719,581.79,252310.53,online
2372,921,10,707,967.42,127743.72,online
2377,898,105,525,905.45,160698.81,online
2380,445,59,494,82.47,205828.27,online
2381,353,192,266,84.06,49119.41,online
2382,735,95,698,999.15,174689.83,online
2387,2,169,70,860.38,40186.69,online
2391,635,99,626,303.04,64341.88,online
2398,503,49,458,419.9,134302.65,online
2401,672,116,712,660.11,238561.74,online
2405,525,72,2,650.68,212735,online
2413,458,42,300,941.52,211901.94,online
2415,999,37,202,398.74,122712.22,online
2417,9,20,570,344.73,113738,online
2422,292,148,340,654.61,80678.2,online
2425,215,11,234,434.77,416352.21,online
2441,26,182,432,-0.5,37436.18,online
2450,984,129,198,258.35,359416.59,online
2455,963,136,390,505.74,403522.51,online
2461,424,151,684,-0.5,112688.55,online
2464,108,204,514,-0.5,499078.91,online
2466,792,30,628,507.13,6454.65,online
2467,789,195,86,968.78,390820.56,online
2473,545,14,174,438.2,177508,online
2474,712,107,387,367.89,458954,online
2484,877,79,566,8.08,78982.11,online
2485,756,195,582,482.42,209386.39,online
2486,544,170,594,545.74,361964.05,online
2492,689,3,14,250.21,298413.91,online
2493,127,91,205,414.21,339355.12,online
2494,256,205,33,209.58,370429.9,online
2510,505,73,507,144.6,113861.74,online
2517,961,130,200,405.54,138901.7,online
2519,793,45,509,485.33,196503.93,online
2532,151,210,349,336.11,2813.6,online
2538,662,147,463,460.02,217348.79,online
2542,469,158,598,424.62,86766.94,online
2544,608,176,440,291.18,73215.49,online
2547,36,86,728,30.85,307037.17,online
2550,37,88,442,80.58,397960.76,online
2556,714,36,7,525.7,461956.07,online
2558,237,155,446,539.83,333685.15,online
2559,699,156,593,995.14,10684.82,online
2563,893,134,618,717.07,316732.97,online
2579,847,208,463,78.35,45069.36,online
2582,980,166,81,316.92,99148.06,online
2588,444,206,600,809.92,395986,online
2589,346,5,42,46.24,36757.78,online
2594,1008,17,241,459.25,316095.98,online
2601,981,82,436,247.57,321171.28,online
2617,449,192,69,849.08,82823.37,online
2620,527,129,574,308.96,185989.21,online
2634,175,74,546,808.13,283463,online
2635,899,184,627,49.6,493332.46,online
2639,374,108,358,311.92,362984.66,online
2649,753,71,394,135.69,444052.24,online
2656,996,10,217,292.22,323713.49,online
2658,267,96,445,265.17,211938.96,online
2668,635,97,460,853.16,412106.89,online
2671,490,57,188,11.19,235150.61,online
2673,989,192,613,930.43,188525.96,online
2684,774,60,14,865.02,242127.45,online
2687,304,12,584,21.72,196412.68,online
2702,792,164,412,919.32,207606.46,online
2705,736,11,98,307.68,142242.49,online
2708,983,165,570,817.73,329413.89,online
2711,663,203,416,228.94,179793,online
2722,384,127,428,9.91,284486.39,online
2726,588,50,91,110.21,256.94,online
2730,382,113,208,393.37,388948.06,online
2731,701,193,513,251.55,127096.64,online
2734,839,79,349,149.81,64967.37,online
2740,41,117,443,302.26,318218.69,online
2749,351,87,676,759.2,157087.57,online
2751,604,183,237,-0.5,302057.45,online
2756,315,181,552,716.25,249581.8,online
2757,622,58,657,558.7,44254,online
2759,115,209,695,435.45,74714.16,online
2763,901,84,480,853.34,186210.36,online
2769,424,134,445,407.26,216381.21,online
2772,221,152,490,208.29,134173,online
2775,132,166,298,412.77,404192.26,online
2780,49,61,494,405.63,119448.61,online
2784,981,100,363,254.14,70330.46,online
2786,906,28,709,550.92,84930.78,online
2788,880,129,355,944.23,25955.15,online
2791,682,157,572,652.11,103482.77,online
2796,556,91,196,113.52,308074.75,online
2798,725,188,462,84.16,51061.91,online
2799,94,65,279,655.37,262509,online
2804,357,184,722,417.25,13269.93,online
2805,242,26,275,467.58,475671.53,online
2806,163,79,522,268.88,274688.92,online
2809,678,38,83,788.25,320086.92,online
2816,510,172,75,888.56,428969.95,online
2817,457,130,491,67.09,387921.06,online
2820,442,103,659,933.93,268293,online
2823,51,108,331,588.45,452810.29,online
2825,805,100,166,748.86,263182,online
2834,869,128,116,364.89,168111.43,online
2840,706,175,663,437.35,220572.59,online
2841,104,177,414,656.4,136954,online
2842,597,100,557,757.58,167832.23,online
2849,1031,159,432,415.5,254627.34,online
2859,543,187,659,570.74,422625.74,online
2866,322,46,282,849.77,78315.36,online
2870,247,177,503,386.1,181839.12,online
2877,972,12,272,354.55,162164.08,online
2880,675,167,461,637.98,279317.09,online
2887,685,35,508,636.12,18603.84,online
2900,1043,81,569,584.01,185636,online
2907,184,185,258,873,284573.59,online
2908,546,22,277,968.83,303043.27,online
2913,1003,50,671,385.89,337413.24,online
2914,77,106,713,637.84,5027.18,online
2915,807,178,333,827.17,450916.98,online
2921,315,48,621,346.52,471768.41,online
2927,2,2,213,722.51,166221.63,online
2932,691,142,453,236.77,147403.72,online
2934,956,84,338,341.71,230023.38,online
2936,412,89,472,985.15,229063,online
2942,433,55,180,825.95,-418809.58,online
2945,143,124,625,662.52,251855.93,online
2955,54,70,195,823.6,65959.28,online
2959,228,135,88,949.63,159801.87,online
2965,98,119,58,175.05,55241.69,online
2966,430,178,184,721.64,120965,online
2967,1000,87,231,971.48,473764.38,online
2968,860,116,479,504.65,481679.75,online
2972,940,63,712,359.16,280392.58,online
2975,136,78,496,575.57,450412.36,online
2976,164,95,397,379.31,459736.41,online
2980,561,87,145,880.44,426625.07,online
2983,363,126,1,119.42,69561.69,online
2986,789,48,624,439.13,156498.22,online
3005,204,157,691,972.91,80966.57,online
3009,332,24,665,531.8,65218.24,online
3010,566,86,558,977.24,104306,online
3015,974,42,106,-0.5,413898.94,online
3018,1039,60,511,890.85,172055.33,online
3024,230,38,149,265.13,91793.88,online
3025,197,85,404,852.97,428483.69,online
3027,502,74,677,554.64,171861.26,online
3028,922,86,437,548.91,159944,online
3034,233,136,46,275.48,228312.68,online
3038,140,93,303,288.7,7726.81,online
3047,589,76,187,187.51,420709.36,online
3052,578,27,121,495.51,46597.92,online
3053,256,88,2,145.14,46299,online
3061,630,5,152,47.93,412204.21,online
3068,293,90,600,470.24,211814.89,online
3077,241,80,45,530.01,401627.59,online
3079,304,64,723,786.61,259164.66,online
3104,738,49,422,677.73,70513.62,online
3113,879,124,14,647.12,38078.72,online
3116,602,68,24,738.13,463510,online
3118,287,167,427,487.18,78233.18,online
3127,990,56,229,939.74,100926.94,online
3128,170,76,310,666.08,358583.31,online
3135,833,31,347,40.74,319790.75,online
3144,1032,127,165,155.81,65809.43,online
3145,653,133,74,825.33,473506,online
3149,511,84,323,259.78,35180.73,online
3162,321,2,245,631.73,105649.91,online
3171,767,203,726,104.56,112634.52,online
3172,848,97,664,827.84,58406.74,online
3176,59,87,85,32.72,244202.64,online
3179,705,97,493,70.08,204214.56,online
3180,931,175,26,169.86,255671.43,online
3184,1033,116,267,471.24,168089,online
3189,195,27,629,977.51,374489.89,online
3200,238,180,653,780.46,164051.29,online
3228,878,141,399,523.69,233700.21,online
3233,994,67,91,619.41,372640.06,online
3235,772,93,646,776.9,111851.62,online
3237,825,133,512,952.31,198406.83,online
3256,913,103,1,369.1,179404.71,online
3265,384,139,293,440.42,248261.04,online
3268,855,35,279,17.33,16116.76,online
3278,188,149,150,447.36,446553.28,online
3287,691,61,289,506.2,436894.24,online
3303,532,50,370,974.78,406491.06,online
3305,744,188,375,314.67,218229,online
3315,114,113,544,310.41,117399.37,online
3321,374,49,265,644.84,330742,online
3324,508,203,47,115.52,93573.38,online
3327,797,51,523,122.74,358706.67,online
3330,996,75,341,566.9,366158.85,online
3343,242,154,335,515.81,405095.3,online
3351,937,83,492,226.57,199677.8,online
3359,1042,181,97,623.38,245102.3,online
3360,564,117,626,515.45,143758.91,online
3373,203,19,194,319.62,470450.42,online
3378,331,71,66,710.29,454496.83,online
3381,111,22,39,613.93,300773.2,online
3386,288,209,81,295.46,397246.11,online
3387,291,172,42,804.49,311752.93,online
3390,550,87,656,365.93,332893,online
3424,170,143,35,617.37,256101.07,online
3431,757,59,335,990.77,35513.58,online
3432,250,30,268,467.09,143625.06,online
3448,955,138,109,606.17,433949.04,online
3459,988,67,629,572.22,366991.98,online
3460,414,86,133,438.14,431578,online
3461,273,36,287,175.3,37095.56,online
3463,561,37,309,643.69,393255.91,online
3467,334,154,639,520.53,449842.82,online
3471,810,132,29,787.67,338002.91,online
3473,61,155,432,270.54,376648.1,online
3482,124,25,521,859.65,307537.75,online
3483,535,207,547,226.57,317758.39,online
3484,941,93,37,599.07,324848,online
3486,125,140,517,325.51,25921.14,online
3496,118,87,323,176.57,80915.4,online
6,704,21,628,692.84,74410.3,apmc
7,295,62,515,417.85,491491.82,apmc
13,947,66,172,609.89,417083.14,apmc
14,296,166,35,46.16,276371.65,apmc
19,329,15,257,654.09,417036.7,apmc
25,418,100,449,448.55,105051.12,apmc
34,892,60,497,923.41,411036.45,apmc
36,320,20,504,621.16,132624.13,apmc
39,881,147,247,290.88,48760.9,apmc
49,816,109,580,470.26,90779.29,apmc
53,824,101,615,339.35,477167,apmc
66,59,191,239,64.58,82433.7,apmc
69,57,113,259,323.03,294159,apmc
72,818,53,316,326.38,336115.35,apmc
74,302,124,584,721.36,251096.43,apmc
77,450,205,36,265.08,151897.08,apmc
84,754,134,263,984.03,396966.92,apmc
89,348,152,32,682.73,124573.64,apmc
96,978,95,575,965.92,96482.19,apmc
104,110,105,695,33.11,255165.06,apmc
106,338,32,270,14.01,193036.4,apmc
109,332,112,200,935.26,462075.28,apmc
113,772,165,340,826.39,165701.92,apmc
120,530,145,693,349.82,61493.62,apmc
127,202,63,192,735.64,359377.29,apmc
129,52,189,488,327.01,418256.14,apmc
138,237,207,113,132.23,114447.96,apmc
139,1032,210,112,802.59,310585.89,apmc
145,832,120,440,833.87,415989.13,apmc
148,197,134,40,72.82,459142.24,apmc
156,161,169,416,642.6,58532.41,apmc
161,180,119,278,781.84,201858.77,apmc
165,426,131,730,400.28,143805.15,apmc
175,485,162,549,578.45,422102.26,apmc
176,371,103,194,613.75,26708,apmc
180,616,25,80,786.95,224101.12,apmc
181,81,14,399,566.16,423971.41,apmc
193,966,54,135,470.76,115773.54,apmc
196,324,22,360,882.93,167004.43,apmc
199,862,174,464,974.55,150342.03,apmc
208,735,155,677,112.31,270321,apmc
213,943,155,667,598.28,208828,apmc
235,146,201,564,263.09,382238.12,apmc
239,1016,40,571,906.79,192804.81,apmc
240,439,115,1,525.06,180448,apmc
244,670,54,12,-0.5,489524.96,apmc
247,646,180,630,673.66,368654.83,apmc
248,763,112,153,331.7,364364.29,apmc
249,834,97,5,562.58,488857.07,apmc
250,388,53,691,339.08,36178.4,apmc
251,339,182,230,127.99,469339.65,apmc
257,799,47,632,743.91,129645.68,apmc
268,808,97,441,682.27,417266.3,apmc
281,401,206,432,432.64,448994.68,apmc
283,772,71,526,649.55,395548.46,apmc
286,597,61,446,88.97,475346.55,apmc
287,492,184,116,717.53,364367.06,apmc
294,834,94,248,688.88,244711.62,apmc
301,327,164,406,79.07,412521.44,apmc
304,4,80,584,801.79,208798.45,apmc
310,197,159,126,57.99,227173.84,apmc
348,109,47,724,472.03,229088.62,apmc
355,647,154,392,-0.5,373631.04,apmc
359,30,139,117,964.81,57717.78,apmc
363,1031,110,694,357.94,310064.56,apmc
376,891,77,369,513.41,193766,apmc
385,586,155,354,583.12,118649.27,apmc
398,1039,205,660,333.37,168773,apmc
404,845,1,583,290.91,50914.36,apmc
409,836,22,209,300.83,199043,apmc
414,954,47,528,214.73,35228.56,apmc
428,657,35,711,249.9,230421.26,apmc
433,518,86,310,618.92,167949.72,apmc
436,690,177,52,794.99,132389.1,apmc
449,482,152,562,26.88,138497.88,apmc
450,416,75,721,375.17,299381.16,apmc
454,705,37,309,329.95,252348,apmc
457,1014,209,493,970.17,264811.64,apmc
462,770,78,610,796.69,420539.04,apmc
465,262,119,521,800.3,280681.18,apmc
466,44,106,510,501.45,304969.81,apmc
470,339,102,721,53.83,60258.99,apmc
471,582,93,352,40.44,58042.36,apmc
478,561,190,1,755.9,198275.95,apmc
482,662,66,13,911.35,60496.58,apmc
483,199,133,111,577.18,420505.71,apmc
489,298,123,220,356.75,418686.58,apmc
490,597,123,118,643,261105.22,apmc
494,976,87,620,378.89,84378.34,apmc
502,747,125,605,981.46,485808.7,apmc
507,785,152,248,405.63,91108.91,apmc
512,338,139,674,970.37,294396.59,apmc
514,174,96,435,854.18,406225,apmc
522,1032,151,250,876.61,411482.82,apmc
525,574,17,585,284.05,482656.17,apmc
531,787,153,580,319.65,355324.9,apmc
536,405,101,294,-0.5,264293.94,apmc
547,749,115,502,942.85,131006.05,apmc
561,878,70,137,105.76,351537.67,apmc
562,509,165,221,469.85,114257,apmc
565,767,102,711,862.51,68823.9,apmc
568,972,84,332,235.52,13443.7,apmc
571,508,72,538,874.87,396003.96,apmc
572,98,83,714,137.21,126111.57,apmc
573,605,31,144,162.19,177804.19,apmc
579,572,206,186,221.85,136183.36,apmc
586,417,131,697,142.2,192371.86,apmc
594,703,80,313,801.42,76457,apmc
595,292,179,521,287.66,157624,apmc
598,228,199,540,206.57,67610.65,apmc
604,345,65,193,165.54,321509.07,apmc
610,25,77,546,194.5,215259.71,apmc
611,19,207,79,40.44,445291.14,apmc
618,729,186,566,171.67,161412.25,apmc
648,458,171,155,409.37,110332.62,apmc
649,647,25,224,181.91,44519.91,apmc
668,540,89,601,243.31,497967,apmc
677,609,81,646,178.04,21577.01,apmc
684,556,182,579,55.69,278333.31,apmc
695,570,131,372,430.79,263256,apmc
702,491,37,428,768.95,225767.38,apmc
709,684,198,541,635.21,433948.43,apmc
713,671,48,599,251.17,441607.25,apmc
720,607,29,53,660.89,53020.2,apmc
741,920,68,374,317.45,87289.12,apmc
746,597,31,75,991.48,127419.92,apmc
761,543,4,141,555.5,136276.21,apmc
773,175,107,416,866.44,146158.44,apmc
774,348,42,313,771.04,53994.51,apmc
785,51,114,693,793.03,497522.46,apmc
790,472,80,452,11.8,77043,apmc
799,435,176,107,972.13,437770.81,apmc
803,279,33,122,49.65,488889.38,apmc
817,34,190,53,33.8,36299.83,apmc
824,693,74,520,126.49,447930.1,apmc
828,934,11,141,6.5,159145,apmc
834,746,90,281,164.43,138666.73,apmc
838,601,39,471,92.81,60320.9,apmc
